# Jan, Williams, Weissman. Science, 2014.
# Table S6 Comprehensive 293/human annotation table
# See Materials and Methods for additional information on annotation derivation
#
# UCSC.gene.id: the ucsc gene id <string>
# uniprot.protein.id: the uniprot protein id <string>
# AA.length: the length of the gene in amino acids <integer>
# secretome: whether the gene is a member of the secretome <"yes" or "no">
# phobius: whether this gene was predicted to contain a TMD or signal peptide by Phobius <"yes" or "no">
# first.feature.start: the position, in amino acids, where the first Phobius-predicted hydrophobic feature begins <integer> or NA
# TMHMM: whether this gene was predicted to contain a TMD by TMHMM <"yes" or "no">
# SignalP: whether this gene was predicted to contain a signal peptide by SignalP <"yes" or "no">
# signalSequence: whether this gene has an ER signal anchor sequence, based on containing a TMD within the first 60 amino acids <"yes" or "no">
# signalAnchor:whether this gene has an ER signal sequence, based on a SignalP prediction or Phobius-predicted hydrophobic domain in the first 60 amino acids <"yes or "no">
# mitoCarta: whether this gene is annotated in MitoCarta <"yes" or "no">
# mito.GO: whether this gene is annotated with the term GO:005739 <"yes" or "no">
# pexDB: whether this gene is annotated as peroxisomal <"yes" or "no">
# input.count: refers to the number of raw sequencing counts mapped to the gene in the input library (for statistical reliability, see Ingolia 2009) <int>
# input.rpkm: is the input reads per kilobase per million, which corrects counts for total library sequencing reads and gene length <float>
# pulldown.count: refers to the number of raw sequencing counts mapped to the gene in the pulldown library <int>
# pulldown.rpkm: is the pulldown reads per kilobase per million, which corrects counts for total library sequencing reads and gene length <float>
# log2.enrichment: represents log2(pulldown.rpkm / total.rpkm) <float> or "NA"
#
#UCSC.gene.id	uniprot.protein.id	AA.length	secretome	phobius	first.feature.start	TMHMM	SignalP	signalSequence	signalAnchor	mitoCarta	mito.GO	pexDB	input.count	input.rpkm	pulldown.count	pulldown.rpkm	log2.enrichment
uc002olh.1	P26651	326	no	no	NA	no	no	no	no	no	no	no	41	11.6929731326	18	7.95889289126	NA
uc010xuz.2	Q9H7P9	1386	no	no	NA	no	no	no	no	no	no	no	44	2.951536385	14	1.45600397449	NA
uc002olk.3	P62249	146	no	no	NA	no	no	no	no	no	no	no	7475	4760.11052091	4924	4861.4177635	0.0303820461126
uc002olp.4	O00267	1087	no	no	NA	no	no	no	no	no	no	no	510	43.6213726081	250	33.1518844239	-0.395944288595
uc002olu.1	Q3ZCQ8-2	456	no	yes	169	no	no	no	no	yes	no	no	659	134.362868526	463	146.357136357	0.123358591854
uc002olx.2	Q9NYJ7	618	yes	yes	9	yes	yes	yes	no	no	no	no	74	11.1327367531	81	18.8927117661	NA
uc021uum.1	P59797	346	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002olz.1	Q96D98	161	no	no	NA	no	no	no	no	no	no	no	13	7.50716863142	0	0.0	NA
uc002oma.3	Q8N6I1	236	no	no	NA	no	no	no	no	no	no	no	184	72.487732574	70	42.7546929799	-0.761654075511
uc002omb.3	Q9UHV8	139	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc021uun.1	A8MUM7	142	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002omg.3	Q8TCE9	139	yes	yes	12	no	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc002omh.3	Q05315	142	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc010xvg.2	A8MZ59	168	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002omj.3	Q9Y463	629	no	no	NA	no	no	no	no	no	no	no	17	2.51279448993	18	4.12495879579	NA
uc002omn.3	P22087	321	no	no	NA	no	no	no	no	no	no	no	2722	788.391228222	1291	579.720909583	-0.443553202598
uc002omp.4	Q9Y6R7	5405	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002omq.3	P43686	418	no	no	NA	no	no	no	no	no	no	no	616	137.013425872	233	80.3484298557	-0.769975532439
uc002oms.2	Q86UE3	836	no	no	NA	no	no	no	no	no	no	no	3	0.333636588975	2	0.344843046591	NA
uc002omu.3	Q9Y6R6	833	no	no	NA	no	no	no	no	no	no	no	2	0.223225440883	0	0.0	NA
uc010xvh.2	E9PB48	642	no	no	NA	no	no	no	no	no	no	no	11	1.59300211434	4	0.898095909501	NA
uc002ona.3	Q02779	954	no	no	NA	no	no	no	no	no	no	no	7	0.682194730496	6	0.906568512421	NA
uc002onc.3	Q8N6N2	239	yes	yes	4	no	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010xvi.2	B4DX65	307	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002onf.3	P31751	481	no	no	NA	no	no	no	no	no	no	no	104	20.1023559195	49	14.6841481918	-0.453105010432
uc002onh.3	NP_849152	355	no	no	NA	no	no	no	no	no	no	no	75	19.6422667875	39	15.835581255	NA
uc002onj.4	Q8IV08	490	yes	yes	38	yes	no	no	yes	no	no	no	213	40.4149660718	871	256.224013708	2.66444415197
uc002onp.3	Q8NE63	616	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002onr.3	Q9BXM0	1461	no	no	NA	no	no	no	no	no	no	no	4	0.25454728577	0	0.0	NA
uc002ont.4	Q9UHV2	236	no	no	NA	no	no	no	no	no	no	no	136	53.5778892939	68	41.5331303233	-0.367375136402
uc002onv.4	Q9UJW9	196	no	no	NA	no	no	no	no	no	no	no	34	16.1280381038	13	9.5605975264	NA
uc002onw.2	P30043	206	yes	yes	7	no	no	yes	no	no	no	no	181	81.6902169859	140	97.9622091578	0.262061993461
uc002onz.3	Q9H254	2564	no	no	NA	no	no	no	no	no	no	no	10	0.362610749327	3	0.168655686593	NA
uc002oob.3	Q8TBC3	707	no	no	NA	no	no	no	no	no	no	no	193	25.3802905978	72	14.6794856156	-0.789907172224
uc002ooh.1	Q8N2S1	1623	yes	yes	12	no	yes	yes	no	no	no	no	98	5.61392040696	406	36.0583017565	NA
uc002oon.3	Q9Y6R0	609	no	no	NA	no	no	no	no	no	no	no	87	13.2819137325	43	10.1776829547	NA
uc002oor.2	Q96D53	544	no	yes	92	no	no	no	no	yes	no	yes	45	7.69081401791	25	6.62428278837	NA
uc002oot.3	Q96DU7	683	no	no	NA	no	no	no	no	no	no	no	22	2.99475068054	13	2.7435975332	NA
uc002oou.1	Q5BKX5	351	no	no	NA	no	no	no	no	no	no	no	84	22.2500435177	50	20.5333893839	NA
uc002ooz.3	P09012	282	no	no	NA	no	no	no	no	no	no	no	867	285.843739158	425	217.238890875	-0.3959442886
uc021uuu.1	Q16674	131	yes	yes	5	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002opd.2	P61018	213	no	no	NA	no	no	no	no	yes	no	no	20	8.72989635001	34	23.0089642167	NA
uc002oph.3	Q96KS0	407	no	no	NA	no	no	no	no	no	no	no	36	8.22369105797	23	8.14575196542	NA
uc002opk.1		80	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002opl.4	NP_000753	494	yes	yes	7	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002opm.3	P20853	494	yes	yes	2	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010ehh.1	Q14097	290	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002opr.1	P20813	491	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002opt.3	Q16696	494	yes	yes	2	yes	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002opu.1	P24903	491	yes	yes	7	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002opw.3	Q96SQ9	504	yes	yes	8	yes	yes	yes	no	no	no	no	7	1.29129716844	15	4.29001171057	NA
uc010ehj.3	NP_068713	894	yes	yes	13	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002oqb.4	Q9BUJ2	856	no	no	NA	no	no	no	no	no	no	no	1253	136.093066995	607	102.2145407	-0.412993129467
uc002oqg.3	Q96F63	343	no	no	NA	no	no	no	no	no	no	no	166	44.9958710122	87	36.5614059251	-0.299471071902
uc002oqh.2	NP_000651	390	yes	yes	8	no	yes	yes	no	no	no	no	66	15.7339593447	217	80.2034189335	NA
uc002oqj.2	Q9BPU9	175	no	no	NA	no	no	no	no	no	no	no	6	3.1876592958	8	6.58945798743	NA
uc002oqo.3	Q9NQT4	235	no	no	NA	no	no	no	no	no	no	no	211	83.4782407784	151	92.6204400627	0.149930414217
uc002oqq.3	P12694	445	no	yes	17	no	no	yes	no	yes	no	yes	185	38.6518613115	105	34.0115984604	-0.184511079252
uc002oqs.3	Q7Z7M8	397	yes	yes	6	no	yes	yes	no	no	no	no	0	0.0	1	0.363084114547	NA
uc002oqw.2	Q9NW81	257	no	no	NA	no	no	no	no	yes	no	yes	141	51.0087504046	71	39.8219919717	-0.357179369294
uc010xwc.2	A6NGS2	130	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ore.4	NP_001091976	293	yes	yes	239	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002orh.1	O75871	244	yes	yes	152	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ori.1	Q14002	265	yes	yes	246	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc002orl.3	P06731	702	yes	yes	18	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002orm.2	P40199	344	yes	yes	324	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc002orn.1	P40198	252	yes	yes	152	yes	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc002orp.1	Q6UWN0	246	yes	yes	8	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002ors.3	Q8IXT2	367	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ort.3	P39019	145	no	no	NA	no	no	no	no	no	no	no	9179	5885.53657279	6639	6599.82502262	0.165253826703
uc002orv.3	P11912	226	yes	yes	10	yes	yes	yes	no	no	no	no	0	0.0	1	0.637807050774	NA
uc002osa.3	Q92888-3	927	no	no	NA	no	no	no	no	no	no	no	111	11.1327367531	89	13.8391057382	0.313942428225
uc002osf.3	Q9UI14	185	yes	yes	78	yes	no	no	no	no	no	no	548	275.402276097	909	708.255425237	1.36272926483
uc002osh.3	E9PC51	1226	yes	yes	86	yes	no	no	no	no	no	no	40	3.035865996	114	13.4142537601	NA
uc002osj.1	Q16478	980	yes	yes	5	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002osm.4	Q6ZN55	896	no	no	NA	no	no	no	no	no	no	no	78	8.09366618075	62	9.97427722706	NA
uc002osp.3	P09086	479	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002osu.1	Q8WXF8	326	no	no	NA	no	no	no	no	no	no	no	30	8.55583399947	38	16.8021072149	NA
uc002osz.1	Q8TF50	670	no	no	NA	no	no	no	no	no	no	no	30	4.16298788631	11	2.36654974362	NA
uc002otb.1	P49840	483	no	no	NA	no	no	no	no	no	no	no	295	56.7849934941	138	41.1841124214	-0.463421823874
uc002ote.4	P50548	548	no	no	NA	no	no	no	no	no	no	no	154	26.1275602256	90	23.6733492933	-0.142308580767
uc002otf.1	Q96RK0	1608	no	no	NA	no	no	no	no	no	no	no	72	4.16298788631	34	3.04782921527	NA
uc010xwj.1	Q15102	231	no	no	NA	no	no	no	no	no	no	no	84	33.8085076828	54	33.6960919812	NA
uc002oti.3	A6NJB7	356	no	no	NA	no	no	no	no	no	no	no	1	0.261161225077	0	0.0	NA
uc002otk.1	Q8NBT3	493	yes	yes	12	yes	yes	yes	no	no	no	no	12	2.26304412481	32	9.35622837972	NA
uc002otl.4	Q7Z7M0-2	2778	yes	yes	6	yes	yes	yes	no	no	no	no	118	3.94919393198	463	24.0240655792	2.6048501975
uc002otp.4	Q9BYD5	112	no	no	NA	no	no	no	no	no	no	no	25	20.752990207	11	14.1570386449	NA
uc002otr.3	Q05469	1076	no	no	NA	no	no	no	no	no	no	no	17	1.46891053361	13	1.7415214825	NA
uc002otu.3	Q6UXB2	119	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002otv.3	P13688	526	yes	yes	17	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002oud.2	P31997	349	yes	yes	17	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002oue.3	Q16557	428	no	no	NA	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ouo.2	Q9UQ74	426	no	no	NA	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc010xwl.2	NP_001193579	297	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ovm.1	Q9UQ72	335	no	no	NA	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ovr.3	P11465	335	no	no	NA	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ovx.3	Q15238	335	no	no	NA	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ovy.3	Q00888	419	no	no	NA	no	yes	no	no	no	no	no	2	0.443787093688	1	0.34402003216	NA
uc002owd.4	Q00887	426	no	no	NA	no	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc002owi.3	NP_065139	436	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010xwo.2	Q9BY14	249	yes	yes	9	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002owl.1	O95274	346	yes	yes	13	no	yes	yes	no	no	no	no	2	0.537418474726	0	0.0	NA
uc002own.4	Q6NSJ2	640	no	no	NA	no	no	no	no	no	no	no	33	4.79394073783	27	6.08109159973	NA
uc002owp.3	O95571	254	no	no	NA	no	no	no	no	yes	no	yes	41	15.0075166978	23	13.0524450784	NA
uc002ows.3	Q86XF7	245	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002owt.2	NP_006288	633	no	no	NA	no	no	no	no	no	no	no	231	33.9286801034	122	27.7813838925	-0.288386840253
uc021uvg.1	NP_001180550	228	yes	yes	34	no	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010eiv.2	Q8WZA9	623	no	no	NA	no	no	no	no	no	no	no	231	34.4732817102	151	34.9370841328	0.0192805615098
uc002owz.2	Q9H609	170	no	no	NA	no	no	no	no	no	no	no	26	14.2194605842	14	11.8707147568	NA
uc002oxa.3	Q96B54	188	no	no	NA	no	no	no	no	no	no	no	145	71.7082044601	58	44.470078838	-0.689303231289
uc010xwr.2	B3KS81	715	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002oxc.1	Q8NFZ8	388	yes	yes	11	yes	yes	yes	no	no	no	no	39	9.34526404375	172	63.899061025	NA
uc002oxf.2	Q03405	335	yes	yes	6	no	yes	yes	no	no	no	no	33	9.15857334988	49	21.0838068068	NA
uc002oxh.3	Q6NXR0	463	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002oxj.2	Q9H0W8	520	no	no	NA	no	no	no	no	no	no	no	124	22.1705790766	48	13.3056363208	-0.736608946065
uc002oxl.3	O15554	427	yes	yes	25	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc002oxm.4	Q6UWN5	251	yes	yes	8	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002oxr.4	Q8N7M2	679	no	no	NA	no	no	no	no	no	no	no	4	0.547707782784	0	0.0	NA
uc002oxs.4	NP_001028891	549	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002oxw.2	Q02386	682	no	no	NA	no	no	no	no	no	no	no	3	0.408973883259	2	0.422710831305	NA
uc002oxx.2	NP_037491	617	no	no	NA	no	no	no	no	no	no	no	4	0.602744869547	1	0.233621383266	NA
uc002oxz.1	Q12901	538	no	no	NA	no	no	no	no	no	no	no	1	0.172813003955	2	0.535852763848	NA
uc002oyb.1	Q9UIE0	474	no	no	NA	no	no	no	no	no	no	no	2	0.392292810665	1	0.304102095939	NA
uc002oye.3	NP_001123468	491	no	no	NA	no	no	no	no	no	no	no	4	0.757420742383	2	0.587146205601	NA
uc002oyf.1	Q9UK11	482	no	no	NA	no	no	no	no	no	no	no	3	0.578672590006	0	0.0	NA
uc002oyg.1	Q2VY69	593	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002oyh.2	Q9NZL3	707	no	no	NA	no	no	no	no	no	no	no	2	0.263008192723	2	0.407763489321	NA
uc002oyj.1	Q9UK10	706	no	no	NA	no	no	no	no	no	no	no	11	1.44859399066	2	0.408341058003	NA
uc002oyl.4	Q14588	700	no	no	NA	no	no	no	no	no	no	no	6	0.796914823951	0	0.0	NA
uc002oyp.3	Q9NYT6	803	no	no	NA	no	no	no	no	no	no	no	22	2.54721633226	6	1.07704403593	NA
uc002oyu.3	Q86WZ6	799	no	no	NA	no	no	no	no	no	no	no	11	1.27998417698	2	0.360811998686	NA
uc021uvi.1	A6NK53	670	no	no	NA	no	no	no	no	no	no	no	1	0.138766262877	0	0.0	NA
uc002oza.4	Q14590	738	no	no	NA	no	no	no	no	no	no	no	9	1.13382190399	2	0.390635212669	NA
uc010ejj.3	Q9UJU3	913	no	no	NA	no	no	no	no	no	no	no	4	0.407331417864	2	0.315759898083	NA
uc002oze.1	Q9UJW7	825	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ozf.4	Q9UJW8	692	no	no	NA	no	no	no	no	no	no	no	23	3.09015622967	4	0.833204586561	NA
uc010ejo.1	NP_001096070	584	yes	yes	13	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc021uvj.1	A1L1A6	192	yes	yes	155	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ozm.3	P15151	417	yes	yes	6	yes	yes	yes	no	no	no	no	259	57.74606618	1033	357.077118608	2.62844111478
uc002ozp.4	Q5XJ15	299	yes	yes	15	yes	yes	yes	no	no	no	no	1	0.310947813136	0	0.0	NA
uc010xxd.2	NP_001034302	425	yes	yes	8	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010xxe.2	P20749	454	no	no	NA	no	no	no	no	no	no	no	6	1.22872329684	3	0.952495992125	NA
uc002ozs.3	Q9ULV8	474	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002ozu.3	P50895	628	yes	yes	16	yes	yes	yes	no	no	no	no	15	2.2207021368	97	22.2643410304	NA
uc002ozw.1	Q92692	538	yes	yes	17	yes	yes	yes	no	no	no	no	256	44.2401290124	1061	284.269891221	2.68383380451
uc002paa.4	O96008	361	no	no	NA	no	no	no	no	yes	no	yes	705	181.568543684	417	166.504742601	-0.124951010245
uc002pab.3	P02649	317	yes	yes	3	no	yes	yes	no	no	no	no	14	4.10608058608	67	30.465849725	NA
uc002pae.1	P02654	83	yes	yes	3	no	yes	yes	no	no	no	no	90	100.814525921	129	224.03164769	NA
uc002pai.3	O96005	669	yes	yes	355	yes	no	no	no	no	no	no	324	45.0274743577	999	215.24700909	2.25711572851
uc021uvp.1	Q01201	576	no	no	NA	no	no	no	no	no	no	no	28	4.51954008953	23	5.75576571167	NA
uc002pak.3	NP_008987	674	no	no	NA	no	no	no	no	no	no	no	180	24.8296903605	91	19.46163176	-0.351433592531
uc002pao.3	Q8WUU4	475	no	no	NA	no	no	no	no	no	no	no	39	7.63360515574	23	6.979623263	NA
uc002pap.1	Q9H840	131	no	no	NA	no	no	no	no	no	no	no	170	120.652498791	108	118.836599201	-0.0218785703661
uc021uvs.1	B5MDA4	691	no	no	NA	no	no	no	no	no	no	no	27	3.63282445072	10	2.08602595478	NA
uc010xxi.2	NP_940880	832	yes	yes	340	yes	no	no	no	no	no	no	0	0.0	2	0.346500945853	NA
uc002pav.3	O75865-2	173	no	no	NA	no	no	no	no	no	no	no	64	34.3947823825	56	46.6594568474	NA
uc002pax.4	Q6QNY0	202	no	no	NA	no	no	no	no	no	no	no	26	11.9668727689	27	19.2668248704	NA
uc002pay.1	Q2M3D2	409	no	no	NA	no	no	no	no	no	no	no	2	0.454637633876	0	0.0	NA
uc002paz.2		108	yes	yes	8	no	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002pbb.2	Q96L34	752	no	no	NA	no	no	no	no	no	no	no	49	6.05810692852	11	2.10849511732	NA
uc002pbd.3	P06732	381	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002pbf.1	Q6P597	504	no	no	NA	no	no	no	no	no	no	no	11	2.02918126469	11	3.14600858775	NA
uc002pbj.2	P18074	760	no	no	NA	no	no	no	no	no	no	no	174	21.2860143766	64	12.13847524	-0.810318632251
uc002pbn.3	Q8WUF5	828	no	no	NA	no	no	no	no	no	no	no	43	4.82832854286	16	2.78539890773	NA
uc002pbq.1	O15446	510	no	no	NA	no	no	no	no	no	no	yes	183	33.3610421399	59	16.6755278726	-1.00043192532
uc002pbv.3	Q7Z7F5	323	no	no	NA	no	no	no	no	no	no	no	153	44.0400297446	71	31.6849905162	-0.475015859586
uc002pbx.4	P53539	338	no	no	NA	no	no	no	no	no	no	no	121	33.2833755368	57	24.3083740476	-0.453348359509
uc002pcc.3	O75298-2	472	yes	yes	291	yes	no	no	no	no	no	no	40	7.87910136674	89	27.1797691086	NA
uc002pce.3	Q8N819	430	no	no	NA	no	no	no	no	no	no	no	6	1.29730320178	6	2.01131711826	NA
uc002pcg.3	P50552	380	no	no	NA	no	no	no	no	no	no	no	131	32.0513549808	68	25.794259885	-0.313335296687
uc002pcj.4	Q9H6K4-2	180	no	yes	83	no	no	no	no	yes	no	no	28	14.4625282865	33	26.4264721371	NA
uc002pcm.3	P46093	362	yes	yes	23	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc010xxm.2	NP_001180197	850	yes	yes	273	no	no	no	no	no	no	no	50	5.46902330162	18	3.05246950888	NA
uc002pcs.3	NP_001229277	104	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002pcu.1	P48546	466	yes	yes	9	yes	yes	yes	no	no	no	no	0	0.0	5	1.54661366389	NA
uc002pcw.3	P62316	118	no	no	NA	no	no	no	no	no	no	no	2383	1877.58985569	1085	1325.39548238	-0.502459045251
uc010xxr.2	Q9NXS2	382	yes	yes	35	yes	no	no	yes	no	no	no	105	25.5555146424	427	161.124753963	2.65647160555
uc002pcz.3	Q6PJ61	603	no	no	NA	no	no	no	no	no	no	no	30	4.6255420959	12	2.86854514378	NA
uc021uwa.1	C9JSJ3	368	no	no	NA	no	no	no	no	no	no	no	1	0.253333504435	1	0.392764014918	NA
uc002pdb.3	NP_787071	739	no	no	NA	no	no	no	no	no	no	no	35	4.40334081795	37	7.21697233907	NA
uc002pdf.1	E5KR06	629	yes	yes	588	no	no	no	no	no	no	no	14	2.06936016818	8	1.83331502035	NA
uc021uwc.1	NP_004934	379	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002pdj.1	Q09019	674	no	no	NA	no	no	no	no	no	no	no	61	8.41450617772	70	14.9704859692	NA
uc002pdm.3	Q9H0K4	717	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002pdn.3	Q92797	1274	no	no	NA	no	no	no	no	no	no	no	336	24.5204561216	101	11.4274597653	-1.10148107643
uc002pdr.3	P55318	350	no	no	NA	no	no	no	no	no	no	no	2	0.5312765493	2	0.823682248428	NA
uc002pds.1	Q8IU81	584	no	no	NA	no	no	no	no	no	no	no	230	36.6162347763	130	32.0869369037	-0.190497374317
uc002pdt.3	Q86VE0	399	no	no	NA	no	no	no	no	no	no	no	21	4.89333663829	17	6.14149044881	NA
uc002pdu.3	P60321	138	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002pdv.2	Q9UNW9	492	no	no	NA	no	no	no	no	no	no	no	4	0.75588126933	0	0.0	NA
uc002pdw.3	NP_001073871	531	no	no	NA	no	no	no	no	no	no	no	11	1.92600255631	9	2.44312531314	NA
uc002pdx.2	O75594	196	yes	yes	7	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002pdy.1	Q6B9Z1	124	yes	yes	5	no	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002pea.1	Q6UXB1	125	yes	yes	5	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010xxv.2	Q6UWQ7	119	yes	yes	9	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002pee.3	Q6UW32	110	yes	yes	5	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc002peh.3	Q9Y2N7	669	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002pem.3	P53041	499	no	no	NA	no	no	no	no	no	no	no	363	67.6339534956	140	40.4413127986	-0.741917857451
uc002pep.3	Q9H0W5	538	no	no	NA	no	no	no	no	no	no	no	45	7.77658517796	16	4.28682211078	NA
uc002peq.4	Q86V59	439	no	no	NA	no	no	no	no	no	no	no	142	30.073399203	57	18.7157868521	-0.684232241741
uc021uwg.1	NP_001192210	137	no	no	NA	no	no	no	no	no	no	no	0	0.0	3	3.15644657244	NA
uc002pes.2	NP_065760	635	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002peu.1	Q6ZVU4	203	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc002pew.3	P62158	149	no	no	NA	no	no	no	no	no	no	no	879	548.4806389	515	498.217198924	-0.138665869472
uc002pex.3	P43119	386	yes	yes	20	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc010xyd.2	Q9UK08	70	no	no	NA	no	no	no	no	no	no	no	1	1.32819137325	0	0.0	NA
uc010ekq.3	Q96B18	629	no	no	NA	no	no	no	no	no	no	no	3	0.443434321753	2	0.458328755087	NA
uc002pfj.3	NP_057541	878	no	no	NA	no	no	no	no	no	no	no	45	4.76515128216	21	3.44764494644	NA
uc002pfm.3	F8VYA6	760	yes	yes	6	no	no	yes	no	no	no	no	228	27.8920188383	112	21.24233167	-0.392910228509
uc002pfp.2	Q9H9S5	495	yes	yes	8	yes	no	yes	no	no	no	no	21	3.94432589632	94	27.3728747205	NA
uc002pfs.3	Q15758	541	yes	yes	53	yes	no	no	yes	no	no	no	1519	261.047298924	6775	1805.1354266	2.78972394022
uc002pft.1	P53680	142	no	no	NA	no	no	no	no	no	no	no	815	533.614914394	441	447.659700862	-0.253396539963
uc010ekv.3	Q9NRY4-2	1499	yes	yes	339	no	no	no	no	no	no	no	83	5.14795989232	21	2.01936775382	NA
uc002pfy.3	Q99742	590	no	no	NA	no	no	no	no	no	no	no	23	3.6243866287	18	4.39762556364	NA
uc002pfz.3	Q9NX00	188	no	yes	74	yes	yes	no	no	yes	no	yes	286	141.438251556	374	286.755335956	1.01964798671
uc002pga.4	Q9UPT8	1303	no	no	NA	no	no	no	no	no	no	no	180	12.843600386	71	7.8543760067	-0.709481113225
uc002pgc.3	Q9UBE0	346	no	no	NA	no	no	no	no	no	no	no	560	150.477172923	281	117.065244412	-0.36223183312
uc010xyl.2	E9PAW3	261	no	no	NA	no	no	no	no	no	no	no	43	15.317456067	44	24.300204264	NA
uc010xym.2	Q9Y3X0	531	no	no	NA	no	no	no	no	no	no	no	41	7.17873680081	33	8.95812614816	NA
uc002pgi.3	C9JVW0	142	yes	yes	33	yes	no	no	yes	no	no	no	12	7.85690671501	21	21.3171286125	NA
uc002pgj.1	NP_001727	350	yes	yes	38	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc002pgk.1	Q9P296	337	yes	yes	39	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc010xyn.2	Q14147	1143	no	no	NA	no	no	no	no	no	no	no	99	8.05281383782	31	3.90942799451	NA
